index,commentaires
178,"Un accueil chaleureux et une chambre sympathique et confortable nous ont attendu en arrivant pour passer nos examens, et c'était très agréable ! Merci beaucoup."
178,Idéal pour passer ses concours encore plus avec une grève nationale  ! A 5 min du rer laplace et de la maison des examens.
178,"Thierry et sa femme sont de super hôtes !
La chambre est grande et le lit est très confortable.

Je recommande !"
178,"Idéal pour passer les examens juste à côté. Calme, pratique. Merci pour votre accueil."
178,Nickel rien à redire. Les conditions parfaites pour bien se reposer avant de passer les examens.
178,"Hôtes super sympas et arrengeants, chambre et sdb propres et lit super comfortable !"
178,"Excellent séjour, dans un appartement très bien situé pour accès RER B. Hote très accueillant et arrangeant, j'ai pu laissé ma valise et la récupérer en fin de journée le lendemain"
178,"Logement placé idéalement pour venir passer un concours à la maison des examens (beaucoup plus proche que les hôtels) En plus la maison est très calme, donc aucun problème pour réviser et accès internet. Thierry et son épouse sont très accueillants, chaleureux et arrangeants donc je recommande vivement la location de leur chambre. Le seul bémol, mais à mon avis c'est un détail: l'escalier est un peu raide, sinon la chambre est grande avec bureau, rangements et nombreuses prises, le lit confortable et la salle de bains avec toilettes spacieuse. L'ensemble est bien chauffé. Compter 20 minutes de la gare Montparnasse, métro et RER B. Pour se balader ligne directe RER B jusqu'aux halles, et la maison est à 5 minutes à pieds de la station. Très bon rapport qualité-prix, n'hésitez pas. Sinon vous disposez de la clef et de votre temps comme vous voulez.  Un grand merci pour notre séjour qui fut très agréable."
178,Très bon accueil des propriétaires. Beaucoup de calme . Situation idéale pour se rendre à la maison des examens . Chambre spacieuse et pratique avec possibilité de se garer dans la cour. Je reviendrai sans hésiter et je recommanderai volontiers.
178,"J'ai passé 5 jours chez Thierry et Pascale, j'ai été très bien accueilli et ai passé un très bon séjour chez eux. Le logement est parfait pour passer un concours, comme c'était mon cas, la Maison des Examens étant à 5 minutes à pied... L'option petit-déjeuner est dans ce genre de cas très pratique, Pascale étant très disponible et à l'écoute pour que tout se passe bien. Il y a en plus de nombreux endroits pour manger aux alentours le soir par exemple... En dehors des aspects purement pratiques, le couple est très accueillant et est tout à fait ouvert pour discuter. 
Je recommande donc fortement, que ce soit pour passer un examen ou pour visiter Paris (en RER, vous serez au centre de Paris en un quart d'heure...) !"
178,"super hôte et literie super agréable, très proche de la maison des examens"
178,"Belle acceuil, echange sympathique"
178,"Pascale est très accueillante et sympathique, nous avons échangé longuement sur nos expériences communes. 
Très bien situé, je recommande cet hébergement à tous ceux qui veulent passer un agréable moment au calme."
178,Chambre sympathique et calme. Arrangeants pour les horaires d’arrivée.
178,Logement très calme et sympa
178,"Thierry et sa femme sont très aimables et gentils, c'était un plaisir de loger chez eux. La chambre est grande et très propre dans une belle maison, quartier calme et le RER B est à 5 minutes à pied pour rejoindre Paris. Adorable chat qui est très accueillant lui aussi ! Je reviendrai sans hésitation."
178,"Très bon séjour, accueil très sympathique. Le logement est situé à deux pas de la maison des examens, c'était parfait pour moi. Je recommande sans hésiter et reviendrai sans problème."
178,Séjour très agréable et hôtes très sympathiques et réactifs. Emplacement idéal pour la Maison des Examens.
178,Un accueil chaleureux et sympathique. 
178,"Je recommande le logement, situé à 5 minutes à pied de la maison des examens, literie et chambre confortables, et bon accueil de Thierry et Pascale."
178,"La maison est tout près de la Maison des Examens et des commerces  et dans une petite rue très calme. La chambre est très propre, le lit est super . Cette chambre est l'idéal pour étudier ! Je suis venue 2 jours chez Thierry et Pascale car ma fille avait un examen à passer. Nous avons été reçues avec grande gentillesse et plein d'attentions continuelles. Excellente communication avec des personnes de coeur . Encore merci à tous les 2  ! Je recommande vivement!"
178,Chambre calme et propre. J'ai été accueilli par mes hôtes. Parfait
178,"Endroit idéal pour les révisions et situé à 5m à pied de la maison des examens.
Un grand merci à Thierry et sa conjointe pour leur accueil et leur gentillesse.
Je recommande !"
178,"L'accueil est soigné et l'hôte très arrangeant, je recommande Thierry sans difficultés ! "
178,"Chambre propre et calme, proche des transports, pratique pour se déplacer sur paris et ses environs. Hôte agréable."
178,"Logement que je conseille, je suis arrivé gare Montparnasse, j'ai pris la ligne 6 jusqu'à Denfert-Rochereau (ligne qui mène jusqu'à Bercy où avait lieu le concert Robbie Williams) j'ai changé pour la ligne 4 direction Robinson, suis descendu à la station La Place et 5..10' et on y est.Attention au tickets de transport car le logement se trouvant en dehors de Paris, les tickets de métro ne fonctionnent pas.
"
178,Très bon accueil et convivialité. Je me suis sentie comme chez moi avec la possibilité de manger au calme sur la terrasse. Donc de me détendre et déstresser pour aller passer mon concours à la maison des exams qui est effectivement toute proche. Chambre agréable et propre.
178,"Tout s'est bien passé, Thierry et sa compagne ont été très accueillants et arrangeants.
La chambre est agréable et calme, pour les examens c'est idéal! et vraiment très proche de la maison des exams"
