index,commentaires
1,"The place is lovely and Farah and her husband are absolutely outstanding! Such a cute and warm couple, I was so glad to meet them. I think it was a fluke, but the heater wasn’t working so it took a while to warm up (thankfully there were multiple heaters). Farah answered me in the middle of the night, thank goodness, and was always courteous and helpful. The paint under the bathroom sink is peeling extensively (which only is obvious because everything else is so beautiful), but otherwise, this space is so stylish and well-thought-out! Very beautiful.  Such great touches like wine, candies and tea await upon your arrival. There is a guidebook and world accommodating plug charger to meet everyone’s needs. The rug and the pull out couch, however did need to be vacuumed as it contained hair and debris - it must have been an oversight, because otherwise the space was immaculate. I slept on it as a couch rather than a bed and also so I wouldn’t be so low to the floor.  The location is amazing, the space is Darling and the hosts are outstanding - highly recommended."
1,This is a very compact apartment. The appliances were fabulous. The bed was very comfortable. The spiral staircase down to the bedroom is tight and may be challenging for older people. The bathroom and shower was also very tight with little space. The shower was not easy to operate. Everything was spotlessly clean . Netflix was a plus
1,"Beautiful and stylish apartment. Farah was the perfect host, great communication and super helpful. Fab location, gorgeous interior and lovely touches - totally recommend staying here!"
1,"A stylish, bohemian pied-à-terre in a quickly gentrifying neighborhood of Paris that is very convenient to public transport, restaurants and nightlife. We had a very comfortable stay that allowed us to see and live day to day Parisian life while still being able to check off all of the usual tourist destinations with ease. Farrah is a lovely host with great local suggestions and quick response to any questions you may have during your stay."
1,Great place in Paris with all the amenities you need! Super comfy bed and stylish apartment. Farah was a great host and made our stay seamless with simple instructions and solid communication - thank you!
1,"Farah's place was cozy and very well decorated. It made me feel like a home away from home. Place was also located within five minutes to a metro station. Overall, highly recommended location."
1,Modern diamond in the rough...perfect home away from home...with all the amenities...will definitely return again...had a wonderful time.
1,"Farah is a super friendly host, always offer her help whenever we needed. Stylish apartment, very well equipped, just few minutes walk from metro station and all other necessities"
1,"Highly recommended. Great and easy to access location, especially from 'Gare du nord'. Cosy apartment has everything you need. Farah and her husband were very helpful and friendly. Grocery stores, bakery and pharmacy all within a minute walk, Sacre coeur only a 15 min uphill walk."
1,"Clean, secure and conveniently located near the beautiful Montmarte area! Highly recommend."
1,Leuk klein appartementje op paar minuten loopafstand van een metrostation. Appartement is netjes. Makkelijke communicatie met de gastvrouw.
1,"Great location - easy to get around the whole of Paris, with the nearest metro around 4mins away. Apartment was clean, modern and the host was great at communicating and making sure we were happy and having a good time"
1,Good place. Far from all the tourist destinations but so peaceful.
1,Great host and beautiful space
1,"Farah's place was such a warm haven during our cold stay in Paris. I loved the modern yet cozy decor, and especially appreciated how there weren't a bunch of stairs we needed to climb (as per most European apartments) to get there! Farah was also the most communicative host, responding to my questions almost instantaneously. The location was also super convenient, with a supermarket and bakery just around the corner. I would highly, highly recommend staying at her place if you're considering Paris!"
1,A wonderful place to stay. Everything was great and Farrah was an excellent host.
1,Lovely place!
1,"To stay at Farah's apartment is nothing less than GREAT!! The interior is lovely and so is everything else. All the little details make her apartment extra special and all the luxury you can wish for is provided. Cosy lights, Nespresso, Netflix, candles, soft towels, a marvelous bed, a clean and beautiful kitchen and bathroom, that typical 'Paris vibe' ... you can have it all at Farah's place.
The subway is just a quarter of a mile away, so traveling from the apartment to, let's say The Louvre, takes you like maybe 20 minutes. And the Sacre Coeur is only a 10 minute walk away.
Farah is very reliable and willing to help you out anytime. Ask her a question via Email and she'll respond within a few minutes.
So if you're planning a few days in Paris, you should book this apartment for sure. You won't regret it. The only thing is ... I might be in it again, because we're definitely going back there someday."
1,A perfectly placed apartment to explore Paris. Close to the metro with local amenities and a really helpful host. Walking distance to Sacré Cœur- and an unexpected but welcome wine on arrival.
1,Great stay in a location which is easily accessible by bus or metro. Would recommend to a friend!
1,Farah is a super host- very responsive and communicative. She is very thoughtful in her personal touches including chocolate and wine for guests.
1,"A great place to stay during your visit to Paris. Farah was a wondering host! She responds very quickly and helps you with anything you could need. Her place was easy to find, and her instructions were very accurate. The home was clean with nice thoughtful touches. (Netflix, wine and water bottles etc) though the home is not in the heart of Paris, the location is still great because you are near grocery shops and restaurants. You’re a short Uber ride from the main attractions of Paris."
